x,y,z
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.00435204,0.0,0.0
0.00870408,0.0,0.0
0.01326336,0.0,0.0
0.017615400000000003,0.0,0.0
0.02196744,0.0,0.0
0.026319480000000003,0.0,0.0
0.030671520000000004,0.0,0.0
0.03523080000000001,0.0,0.0
0.03958284000000001,0.0,0.0
0.04393488,0.0,0.0
0.048286920000000004,0.0,0.0
0.0528462,0.0,0.0
0.05719824,0.0,0.0
0.06155028,0.0,0.0
0.06590232,0.0,0.0
0.07025436,0.0,0.0
0.07481364,0.0,0.0
0.07916568000000002,0.0,0.0
0.08351772,0.0,0.0
0.08786976,0.0,0.0
0.0922218,0.0,0.0
0.09678108,0.0,0.0
0.10113311999999999,0.0,0.0
0.10548516000000001,0.0,0.0
0.1098372,0.0,0.0
0.11418924000000001,0.0,0.0
0.11874852000000001,0.0,0.0
0.12310056,0.0,0.0
0.1274526,0.0,0.0
0.13180464,0.0,0.0
0.13636392000000003,0.0,0.0
0.14071596,0.0,0.0
0.145068,0.0,0.0
0.14942004,0.0,0.0
0.15377208,0.0,0.0
0.15833136000000003,0.0,0.0
0.1626834,0.0,0.0
0.16703544,0.0,0.0
0.17138748,0.0,0.0
0.17573952,0.0,0.0
0.18029879999999998,0.0,0.0
0.18465084,0.0,0.0
0.18900288,0.0,0.0
0.19335492,0.0,0.0
0.19770696,0.0,0.0
0.20226623999999999,0.0,0.0
0.20661828000000002,0.0,0.0
0.21097032000000002,0.0,0.0
0.21532236000000002,0.0,0.0
0.21988164000000002,0.0,0.0
0.22423368,0.0,0.0
0.22858572000000002,0.0,0.0
0.23293776000000002,0.0,0.0
0.2372898,0.0,0.0
0.24184908000000002,0.0,0.0
0.24620112,0.0,0.0
0.25055316,0.0,0.0
0.2549052,0.0,0.0
0.25925724,0.0,0.0
0.26381652,0.0,0.0
0.26816856,0.0,0.0
0.2725206,0.0,0.0
0.27687264,0.0,0.0
0.28122468,0.0,0.0
0.28578396,0.0,0.0
0.290136,0.0,0.0
0.29448804,0.0,0.0
0.29884008,0.0,0.0
0.30339936,0.0,0.0
0.3077514,0.0,0.0
0.31210344,0.0,0.0
0.31645548,0.0,0.0
0.32080752,0.0,0.0
0.3253668,0.0,0.0
0.32971884,0.0,0.0
0.33407088,0.0,0.0
0.33842292,0.0,0.0
0.34277496,0.0,0.0
0.34733424,0.0,0.0
0.35168628,0.0,0.0
0.35603832,0.0,0.0
0.36039036,0.0,0.0
0.3647424,0.0,0.0
0.36930168,0.0,0.0
0.37365372,0.0,0.0
0.37800576,0.0,0.0
0.3823578,0.0,0.0
0.38691708,0.0,0.0
0.39126912,0.0,0.0
0.39562115999999997,0.0,0.0
0.39997320000000003,0.0,0.0
0.40432524000000003,0.0,0.0
0.40888452000000003,0.0,0.0
0.41323656000000003,0.0,0.0
0.4175886,0.0,0.0
0.42194064000000003,0.0,0.0
0.42629268000000003,0.0,0.0
0.43085196000000003,0.0,0.0
0.43085196000000003,0.0,0.0
0.43955604,0.0,0.0
0.44390808000000004,0.0,0.0
0.44826012000000004,0.0,0.0
0.45281940000000004,0.0,0.0
0.45717144000000004,0.0,0.0
0.46152348,0.0,0.0
0.46587552000000004,0.0,0.0
0.4704348,0.0,0.0
0.47478684000000004,0.0,0.0
0.47913888000000004,0.0,0.0
0.48349092,0.0,0.0
0.48784296000000005,0.0,0.0
0.49240224,0.0,0.0
0.49675428000000005,0.0,0.0
0.50110632,0.0,0.0
0.50545836,0.0,0.0
0.5098104,0.0,0.0
0.51436968,0.0,0.0
0.51872172,0.0,0.0
0.52307376,0.0,0.0
0.5274258000000001,0.0,0.0
0.5317778400000001,0.0,0.0
0.53633712,0.0,0.0
0.54068916,0.0,0.0
0.5450412,0.0,0.0
0.54939324,0.0,0.0
0.55395252,0.0,0.0
0.5583045600000001,0.0,0.0
0.5626566000000001,0.0,0.0
0.56700864,0.0,0.0
0.5713606800000001,0.0,0.0
0.57591996,0.0,0.0
0.580272,0.0,0.0
0.58462404,0.0,0.0
0.58897608,0.0,0.0
0.59332812,0.0,0.0
0.5978874,0.0,0.0
0.6022394400000001,0.0,0.0
0.6065914800000001,0.0,0.0
0.61094352,0.0,0.0
0.6152955600000001,0.0,0.0
0.61985484,0.0,0.0
0.62420688,0.0,0.0
0.62855892,0.0,0.0
0.63291096,0.0,0.0
0.6374702400000001,0.0,0.0
0.64182228,0.0,0.0
0.6461743200000001,0.0,0.0
0.6505263600000001,0.0,0.0
0.6548784,0.0,0.0
0.65943768,0.0,0.0
0.66378972,0.0,0.0
0.66814176,0.0,0.0
0.6724938,0.0,0.0
0.67684584,0.0,0.0
0.6814051200000001,0.0,0.0
0.68575716,0.0,0.0
0.6901092000000001,0.0,0.0
0.6944612400000001,0.0,0.0
0.69881328,0.0,0.0
0.70337256,0.0,0.0
0.7077246,0.0,0.0
0.71207664,0.0,0.0
0.71642868,0.0,0.0
0.7209879600000001,0.0,0.0
0.7253400000000001,0.0,0.0
0.72969204,0.0,0.0
0.73404408,0.0,0.0
0.7383961200000001,0.0,0.0
0.7429554,0.0,0.0
0.74730744,0.0,0.0
0.75165948,0.0,0.0
0.75601152,0.0,0.0
0.76036356,0.0,0.0
0.7649228400000001,0.0,0.0
0.7692748800000001,0.0,0.0
0.77362692,0.0,0.0
0.77797896,0.0,0.0
0.7823310000000001,0.0,0.0
0.78689028,0.0,0.0
0.7912423199999999,0.0,0.0
0.7955943600000001,0.0,0.0
0.7999464000000001,0.0,0.0
0.80450568,0.0,0.0
0.8088577200000001,0.0,0.0
0.81320976,0.0,0.0
0.8175618,0.0,0.0
0.82191384,0.0,0.0
0.8264731200000001,0.0,0.0
0.8308251600000001,0.0,0.0
0.8351772,0.0,0.0
0.8395292400000001,0.0,0.0
0.8438812800000001,0.0,0.0
0.84844056,0.0,0.0
0.8527926,0.0,0.0
0.85714464,0.0,0.0
0.86149668,0.0,0.0
0.86584872,0.0,0.0
0.8704080000000001,0.0,0.0
0.8747600400000001,0.0,0.0
0.87911208,0.0,0.0
0.8834641200000001,0.0,0.0
0.8880234,0.0,0.0
0.89237544,0.0,0.0
0.89672748,0.0,0.0
0.90107952,0.0,0.0
0.90543156,0.0,0.0
0.90999084,0.0,0.0
0.9143428800000001,0.0,0.0
0.9186949200000001,0.0,0.0
0.92304696,0.0,0.0
0.9273990000000001,0.0,0.0
0.93195828,0.0,0.0
0.93631032,0.0,0.0
0.94066236,0.0,0.0
0.9450144,0.0,0.0
0.94936644,0.0,0.0
0.95392572,0.0,0.0
0.9582777600000001,0.0,0.0
0.9626298000000001,0.0,0.0
0.96698184,0.0,0.0
0.97154112,0.0,0.0
0.97589316,0.0,0.0
0.9802452,0.0,0.0
0.98459724,0.0,0.0
0.98894928,0.0,0.0
0.9935085600000001,0.0,0.0
0.9978606,0.0,0.0
1.00221264,0.0,0.0
1.00656468,0.0,0.0
1.01091672,0.0,0.0
1.015476,0.0,0.0
1.0198280400000002,0.0,0.0
1.02418008,0.0,0.0
1.02853212,0.0,0.0
1.03288416,0.0,0.0
1.03744344,0.0,0.0
1.04179548,0.0,0.0
1.04614752,0.0,0.0
1.05049956,0.0,0.0
1.05505884,0.0,0.0
1.0594108800000002,0.0,0.0
1.06376292,0.0,0.0
1.06811496,0.0,0.0
1.072467,0.0,0.0
1.0770262800000001,0.0,0.0
1.08137832,0.0,0.0
1.0857303600000001,0.0,0.0
1.0900824,0.0,0.0
